School,Name,Review,Quality,Difficulty,gender,male_words,female_words,number of words,female words normalized
Western Washington University,Paul James,"Boring class, but an easy A. No need to come to class, only for weekly group discussion days. Study the lecture slides at home and go over the reviews on Canvas before exams and you should pass no problem. You must pick 2 out of 4 individual written/project assignments, which are easy. I didn't crack open the book once, so don't buy it.",2.0,2.0,0,1,1,63,0.015873015873015872
Western Washington University,Paul James,"What most students don't take into consideration is that lecture is boring because Paul is bored in general lecturing about it. You can tell he's passionate about anthropology, but not as a lecturing professor. He'd rather be out there applying his knowledge than lecturing. With that said, he is the NICEST guy and grades SO easy.",3.0,2.0,0,3,0,56,0.0
Western Washington University,Paul James,"i have no idea why i didnt read these reviews before signing up for the class. im in this class right now and its so dreadful. i just skip every class except for wednesdays, and read over the slides, since he will just read over the slides super quickly then go off topic about some personal unrelated topic. hes also so cringy :/",1.0,3.0,0,1,1,63,0.015873015873015872
Western Washington University,Paul James,He spends the majority of class time covering all of the same material that he has already explained or talking about his time in South American when he went to WWU. The class itself is pretty easy but his lectures are unbearably boring and you're better off just reading his slides even though they're barely decodable.,1.0,1.0,0,1,2,56,0.03571428571428571
Western Washington University,Paul James,Paul James was a great professor except that it was very hard to get a hold of him outside of class. He did not respond to a single email of mine over the quarter.,3.0,3.0,0,4,2,34,0.058823529411764705
Western Washington University,Paul James,"paul is a nice enough guy, but he doesn't teach the material as much as tell stories about his own experiences that dont really help on the exams. his lectures are mainly google definitions, as long as you go over them a bit and do the study guides youll do fine on the tests. show up wednesdays and youll get most of the points you need to pass",1.0,5.0,0,3,2,68,0.029411764705882353
Western Washington University,Paul James,Paul's class is easy. The lectures don't really help you on the tests just go over the slides and use his study guides. Put in minimal effort and show up Wednesday's and you'll pass. He wants you to get an A. He's a sweet guy the class is pretty dull though. Also don't buy the textbook but buy the other book you will barely use it though.,2.0,1.0,0,2,4,67,0.05970149253731343
Western Washington University,Paul James,"Paul is such a fun professor! I am not an Anthropology major and took his class for a GUR and its great! He is very lecture heavy, but he makes his lectures interesting with the stories he tells! you will read a lot in class and you do need to study a lot (mostly his power points & the textbook) Overall great class and great professor!",4.0,4.0,0,4,1,66,0.015151515151515152
Western Washington University,Paul James,Lectures are not always super focused and the test reviews are not very clear or organized. The class itself isn't bad but a lot of it is self-taught.,2.0,4.0,0,4,0,28,0.0
Western Washington University,Paul James,"He wants you to get an A. Show up to class and take notes and you will understand his exams. he does weekly discussion groups in his cultural anthro class which are reading heavy but as long as you have something good to say so others can record it, youll get all the credit for them.",5.0,1.0,0,2,3,56,0.05357142857142857
Western Washington University,Paul James,"Paul is VERY lecture heavy. He goes off topic and talks about some kind of example for a solid half hour before he basically gets off the first slide. The content is great but he also needs help with time management, discussion days we are supposed to have 20 min with our groups and there are times when we have 10 or less. Boring reading.",2.0,5.0,0,2,2,65,0.03076923076923077
Western Washington University,Paul James,"His lectures were long and boring. He made no attempt to answer student's questions during lecture. The reviews for all exams, including the final, were not posted until the very last second the night before, guaranteeing that students would be up late cramming for the tests. He puts questions about himself on exams. Do not recommend.",1.0,3.0,0,4,1,56,0.017857142857142856
Western Michigan University,Mark Schreiner,Terrible experience. I was a great math student all through HS... That changed this year. This guy is not clear,1.0,5.0,0,4,0,20,0.0
Western Michigan University,Mark Schreiner,Do not take this class here. He does not know how to explain the material at all and expects everyone to somehow have a base knowledge of the material he is covering that day. Take this at a community college or another university. You will be saving lots of stress and most likely your GPA.,1.0,5.0,0,3,0,55,0.0
Western Michigan University,Mark Schreiner,"DO NOT TAKE THIS CLASS AT WESTERN. Take it at a community college and transfer your credits over. Mark is the worst professor. The failing rate in his class is 6o%. Lectures are boring and confusing, he doesn't teach the material well and gives you tons of homework exercises and unnecessary information. Avoid him if you can.",1.0,5.0,0,2,2,57,0.03508771929824561
Western Michigan University,Mark Schreiner,"He is the worst professor at Western Michigan University. Does not care about his student what so ever, opens the class up on the first day saying a third of the students will fail. I ""failed this class twice and have a 3.5 GPA. That should tell you everything you need to know take it at KVCC or a CC back home this man is doing students terribly.",1.0,5.0,0,2,2,68,0.029411764705882353
Western Michigan University,Mark Schreiner,"I have heard many bad things about this class and about Professor Schreiner so I was very hesitant when taking this class. There is a lot of homework, not gonna lie. But Schreiner is a really great teacher and explains the material well. I usually am awful at math but I got an A. As long as you do all of the assignments you will get an A.",5.0,4.0,0,5,1,68,0.014705882352941176
